index,voted
1246,1.9994404
1247,1.31692
1248,1.1148905
1249,1.8259187
1250,1.7376593
1251,1.9986066
1252,1.0440707
1253,1.9229975
1254,1.8387209
1255,1.9972757
1256,1.9834094
1257,1.9829038
1258,1.0736408
1259,1.1942356
1260,1.8461974
1261,1.9999533
1262,1.6763047
1263,1.095757
1264,1.3051574
1265,1.0627881
1266,1.9644942
1267,1.4489646
1268,1.9997504
1269,1.3647532
1270,1.7472866
1271,1.834327
1272,1.5705596
1273,1.981117
1274,1.998679
1275,1.8535964
1276,1.7190831
1277,1.9708776
1278,1.0871891
1279,1.9749746
1280,1.9983096
1281,1.9186645
1282,1.089725
1283,1.348124
1284,1.1111093
1285,1.1058705
1286,1.1926333
1287,1.708747
1288,1.835793
1289,1.4610118
1290,1.9981809
1291,1.4341708
1292,1.9578038
1293,1.274976
1294,1.0830427
1295,1.997475
1296,1.1530869
1297,1.4312361
1298,1.0433906
1299,1.174777
1300,1.9976019
1301,1.9913523
1302,1.5963509
1303,1.3073608
1304,1.0738479
1305,1.9811991
1306,1.9988993
1307,1.0828867
1308,1.4661299
1309,1.9367464
1310,1.0372803
1311,1.4853331
1312,1.5745115
1313,1.9996237
1314,1.7329386
1315,1.004274
1316,1.7850804
1317,1.5149541
1318,1.5393364
1319,1.9392414
1320,1.8200928
1321,1.9095821
1322,1.993702
1323,1.2785478
1324,1.048229
1325,1.7482067
1326,1.9999082
1327,1.1475586
1328,1.2050169
1329,1.9835305
1330,1.4276235
1331,1.6581124
1332,1.4605069
1333,1.0632956
1334,1.2566062
1335,1.5062363
1336,1.9482348
1337,1.0684425
1338,1.3382545
1339,1.8815061
1340,1.9840304
1341,1.9310526
1342,1.9449668
1343,1.4724121
1344,1.4607579
1345,1.0775487
1346,1.9221121
1347,1.9696258
1348,1.411625
1349,1.7793206
1350,1.8496116
1351,1.1639076
1352,1.435204
1353,1.1851214
1354,1.9973531
1355,1.0728619
1356,1.6554294
1357,1.7094276
1358,1.9399927
1359,1.9487183
1360,1.9959462
1361,1.0831765
1362,1.4802912
1363,1.6697721
1364,1.7998079
1365,1.5685823
1366,1.197501
1367,1.3061923
1368,1.0217428
1369,1.9626083
1370,1.9450591
1371,1.2013675
1372,1.1443639
1373,1.4456702
1374,1.0316234
1375,1.4394242
1376,1.4309512
1377,1.9783092
1378,1.4826002
1379,1.562647
1380,1.9974297
1381,1.0565234
1382,1.1577679
1383,1.4115475
1384,1.386486
1385,1.3710532
1386,1.0504164
1387,1.5414588
1388,1.1798319
1389,1.6767265
1390,1.4233443
1391,1.9986111
1392,1.0581863
1393,1.7058761
1394,1.0853394
1395,1.1942129
1396,1.5134517
1397,1.9972081
1398,1.0483425
1399,1.9980483
1400,1.6929748
1401,1.3265301
1402,1.9915572
1403,1.7135646
1404,1.7411239
1405,1.1455691
1406,1.2690804
1407,1.1276449
1408,1.1912265
1409,1.3139434
1410,1.8367147
1411,1.6139615
1412,1.1827381
1413,1.1781981
1414,1.2414781
1415,1.0548826
1416,1.7766529
1417,1.3846865
1418,1.9999719
1419,1.161951
1420,1.2489299
1421,1.2701949
1422,1.8127949
1423,1.911341
1424,1.9982092
1425,1.8130528
1426,1.3096452
1427,1.865033
1428,1.5088174
1429,1.0201987
1430,1.1495762
1431,1.1724474
1432,1.8677194
1433,1.2053285
1434,1.1171165
1435,1.1104988
1436,1.9900887
1437,1.0281214
1438,1.1407709
1439,1.2473674
1440,1.0219023
1441,1.9772712
1442,1.0486956
1443,1.9471436
1444,1.2385563
1445,1.4293449
1446,1.0319662
1447,1.9994065
1448,1.0451351
1449,1.9880987
1450,1.0994316
1451,1.2064172
1452,1.6123922
1453,1.9576544
1454,1.1265453
1455,1.2922779
1456,1.4153695
1457,1.4306355
1458,1.2405701
1459,1.3261794
1460,1.6677909
1461,1.0979849
1462,1.3313253
1463,1.0814888
1464,1.0998431
1465,1.3584026
1466,1.092222
1467,1.1788186
1468,1.999283
1469,1.748038
1470,1.348934
1471,1.9995527
1472,1.3920046
1473,1.9992971
1474,1.9999316
1475,1.826943
1476,1.8422652
1477,1.0486902
1478,1.4117618
1479,1.0114592
1480,1.8019286
1481,1.8839822
1482,1.8546113
1483,1.3924497
1484,1.9826055
1485,1.7848043
1486,1.3194653
1487,1.0897309
1488,1.2687755
1489,1.8328974
1490,1.1742607
1491,1.9939396
1492,1.9131069
1493,1.9998353
1494,1.065473
1495,1.2959995
1496,1.5538496
1497,1.4488918
1498,1.006321
1499,1.9874859
1500,1.9998692
1501,1.0491626
1502,1.8172702
1503,1.1491492
1504,1.0561635
1505,1.314455
1506,1.8622029
1507,1.9997075
1508,1.3421646
1509,1.189237
1510,1.2675624
1511,1.1727959
1512,1.9996427
1513,1.2676802
1514,1.097251
1515,1.4859874
1516,1.4128419
1517,1.9997711
1518,1.9105107
1519,1.0434178
1520,1.1488605
1521,1.9980223
1522,1.7004312
1523,1.8438878
1524,1.5657994
1525,1.3603882
1526,1.021369
1527,1.2287443
1528,1.5709951
1529,1.3499336
1530,1.6529876
1531,1.6561757
1532,1.96326
1533,1.6817578
1534,1.4548416
1535,1.9254873
1536,1.0345482
1537,1.50286
1538,1.5907521
1539,1.6745679
1540,1.047957
1541,1.1479279
1542,1.6765804
1543,1.0786928
1544,1.4000367
1545,1.4133255
1546,1.1809098
1547,1.0959303
1548,1.1426271
1549,1.9998513
1550,1.004981
1551,1.1479038
1552,1.1041802
1553,1.3631096
1554,1.2066138
1555,1.9456862
1556,1.0929036
1557,1.9795986
1558,1.9989773
1559,1.3530632
1560,1.8272296
1561,1.9442034
1562,1.0330045
1563,1.999226
1564,1.4548345
1565,1.0196401
1566,1.9999399
1567,1.9932357
1568,1.2406093
1569,1.5667167
1570,1.0641239
1571,1.0300792
1572,1.6343962
1573,1.1497242
1574,1.1945533
1575,1.184759
1576,1.4647796
1577,1.7742418
1578,1.9028718
1579,1.9998449
1580,1.4096775
1581,1.1217402
1582,1.2898724
1583,1.3097368
1584,1.9941798
1585,1.2242321
1586,1.0410311
1587,1.0630655
1588,1.9787554
1589,1.9990834
1590,1.6435785
1591,1.751037
1592,1.9999038
1593,1.4080117
1594,1.154734
1595,1.3848113
1596,1.9990178
1597,1.0621406
1598,1.3267443
1599,1.9998251
1600,1.1005545
1601,1.0203933
1602,1.7687216
1603,1.6454027
1604,1.6776958
1605,1.9694381
1606,1.2517508
1607,1.5562664
1608,1.8181236
1609,1.9978108
1610,1.0845484
1611,1.1249956
1612,1.9848936
1613,1.3607552
1614,1.7994317
1615,1.0804822
1616,1.6728785
1617,1.5224692
1618,1.8035265
1619,1.8127939
1620,1.1264353
1621,1.1284548
1622,1.3624933
1623,1.5013924
1624,1.2951684
1625,1.6655935
1626,1.4258243
1627,1.9998528
1628,1.2580423
1629,1.5034355
1630,1.5333128
1631,1.9881284
1632,1.3200003
1633,1.1056272
1634,1.2943883
1635,1.9454306
1636,1.9755552
1637,1.2470794
1638,1.2561996
1639,1.9231076
1640,1.9940716
1641,1.6044514
1642,1.2459882
1643,1.7964897
1644,1.9970495
1645,1.1281165
1646,1.2425635
1647,1.0114145
1648,1.1215487
1649,1.3665794
1650,1.783374
1651,1.174182
1652,1.4767497
1653,1.4991435
1654,1.9991288
1655,1.8904024
1656,1.7735531
1657,1.0323827
1658,1.3242661
1659,1.6838583
1660,1.9953251
1661,1.329996
1662,1.3434968
1663,1.5603405
1664,1.5561854
1665,1.5519884
1666,1.0052593
1667,1.999671
1668,1.2199745
1669,1.7494819
1670,1.1027317
1671,1.3162609
1672,1.8396171
1673,1.245781
1674,1.9979875
1675,1.5730104
1676,1.3732518
1677,1.4597291
1678,1.9966033
1679,1.0675706
1680,1.1453747
1681,1.849105
1682,1.7121334
1683,1.7194037
1684,1.0012892
1685,1.9989661
